id,amount,date,category
504848,6943.92,2024-01-05,transfer
504856,24345.6,2023-09-07,food
504897,4691.31,2023-08-13,food
505291,5788.8,2023-06-09,food
505296,31946.8,2023-01-17,food
505482,4109.35,2023-07-23,health
505572,8482.53,2023-08-15,health
505794,9999.45,2023-08-27,health
505939,11075.1,2023-02-24,travel
505945,4289.96,2024-01-30,shopping
507009,11770.4,2023-09-06,education
507213,7944.2,2023-02-02,shopping
507555,14841.1,2023-03-03,shopping
507609,26798.7,2023-06-10,travel
507697,4302.61,2023-08-28,food
507978,24879.8,2023-09-25,food
508037,13394.1,2023-04-12,food
508133,7368.77,2023-10-15,shopping
508509,15658.2,2023-11-28,shopping
508657,5570,2023-12-29,education
508792,4890,2023-11-18,services
508796,4811.75,2023-01-12,education
509239,10412.7,2023-05-29,travel
509312,5103.56,2023-11-04,travel
509373,7100.55,2023-11-15,travel
509391,11514.1,2023-09-24,education
509430,19342.1,2023-09-21,education
509495,11564.3,2023-11-10,food
509613,13916.2,2023-01-06,health
509717,21846.4,2023-07-15,transfer
509757,33724,2023-10-07,transfer
509845,26439,2023-07-14,transfer
510063,12016,2023-04-27,transfer
510100,17422.2,2024-01-30,health
510121,5242,2023-08-11,transfer
510260,4249.56,2023-05-15,education
510652,17039.7,2023-01-23,transfer
510700,14478.7,2023-08-17,education
510842,9077.88,2023-10-23,education
510953,14992.3,2023-12-31,transfer
511146,30755.9,2023-03-24,education
511262,21081.5,2023-03-28,food
511297,5541.03,2023-08-20,health
511394,7376.31,2024-01-27,shopping
511552,4372.47,2023-05-18,services
511742,4367.3,2023-03-07,travel
511752,4924.8,2023-03-10,shopping
511828,4881.4,2023-03-22,transfer
512139,7699.37,2023-05-13,health
512154,8400.48,2023-04-22,education
512176,23019.8,2023-08-16,transfer
512214,5144.8,2023-10-04,transfer
512494,5776.77,2023-05-09,travel
512522,5254.99,2023-12-06,shopping
512757,12875,2023-04-23,food
512904,7806.3,2023-08-07,health
513028,5397.16,2023-06-10,health
513096,4238.94,2023-12-30,services
513152,17979.5,2023-04-12,transfer
513247,4083.75,2023-10-09,travel
513454,4901.16,2023-05-11,travel
513708,7423.75,2023-12-02,services
513745,10847.4,2023-07-31,shopping
514150,17338.3,2023-02-07,food
514233,25511.1,2023-03-01,food
514778,18008.6,2023-06-06,food
514863,9744.18,2023-05-02,travel
514921,16685.7,2023-05-19,transfer
515286,112841,2023-11-30,transfer
515468,23846.3,2023-02-03,shopping
515829,5049.9,2023-03-13,services
516341,14589.3,2023-11-08,shopping
516560,11629.2,2023-02-21,education
516597,12032.6,2023-06-23,education
516799,52750.4,2023-02-04,travel
516829,4631.04,2023-02-14,education
517062,10682.1,2023-07-29,services
517570,4606.87,2023-08-25,health
517702,8141.04,2023-02-18,shopping
517738,10927.4,2023-08-31,education
517850,8625.54,2023-09-21,health
518106,20312,2023-05-03,food
518257,13102.5,2023-06-18,health
518362,16217.8,2023-10-24,travel
518493,8964.9,2023-07-17,travel
518521,27744.4,2023-10-20,services
518529,15794.1,2023-02-04,health
518556,34761,2023-01-10,food
518557,8471.76,2023-05-31,education
518817,18964.3,2023-01-27,shopping
518837,5409.82,2023-03-02,food
518942,18761.7,2023-10-28,health
518967,5485.7,2023-03-07,shopping
519411,7682.5,2023-10-02,transfer
519908,22270,2023-12-17,transfer
520460,6749.46,2023-08-24,travel
520895,5292.7,2023-12-09,transfer
520974,9456.96,2023-02-02,services
521044,4775,2023-10-29,transfer
521046,19425,2023-12-07,food
521124,18078.5,2023-01-19,education
521183,6796.68,2023-03-07,services
521215,11324.2,2023-01-16,services
521359,15706.1,2023-01-22,food
521361,6977.88,2023-12-05,travel
521412,35713.5,2023-09-03,transfer
521458,78900.8,2023-09-09,health
521525,7015.26,2023-05-09,shopping
521682,13687.1,2023-02-10,transfer
521828,29608.2,2023-09-24,health
522055,3951.36,2023-05-10,health
522374,84694.3,2023-05-31,travel
522377,5807.4,2023-12-20,services
522512,18587,2023-07-29,health
522550,4703.05,2023-08-09,health
522563,61710.5,2023-06-28,health
522574,4696.14,2023-09-02,travel
522648,10965,2023-06-27,food
522714,4042.08,2023-05-05,travel
523059,13905.6,2023-09-01,health
523108,7846.4,2023-04-10,travel
523215,5127.25,2024-01-10,food
523241,14611,2023-03-08,education
523283,18011.1,2023-09-06,shopping
523488,9503.8,2023-08-06,health
523626,32223.1,2023-03-20,travel
523684,19135.2,2023-10-17,travel
523693,9688.38,2024-02-03,food
523753,8012.87,2023-12-05,health
523883,13896,2023-09-05,food
523922,36086.9,2023-05-18,transfer
524038,17559.6,2023-05-07,services
524088,4919.8,2023-09-26,food
524090,7349.58,2023-09-07,travel
524205,11228.6,2023-07-05,shopping
524390,8738.4,2023-11-03,food
524467,14180.6,2023-09-27,shopping
524752,4508.1,2023-03-10,education
525033,12920.2,2023-04-19,services
525192,16206.1,2023-12-01,services
525299,4941.12,2023-10-13,transfer
525785,6371.85,2023-10-14,services
525905,5619.25,2023-11-27,services
525910,34004.2,2023-03-11,services
525980,8977.92,2023-10-03,travel
525990,7462.12,2023-04-07,travel
526013,7430.16,2023-12-10,health
526233,8774.41,2023-12-02,health
526237,5497.36,2023-01-03,shopping
526649,15569.4,2023-12-23,travel
526799,8611.81,2023-06-04,food
527070,25853,2023-05-06,education
527086,24101.7,2023-04-23,services
527254,16863.3,2023-10-17,education
527273,12879.1,2023-12-17,services
527314,5106.8,2023-11-15,education
527481,39438.5,2023-10-13,health
527593,13575,2023-07-06,health
527602,5816.4,2023-03-23,transfer
527629,4106.16,2023-03-19,shopping
527709,4192.8,2023-07-27,transfer
527713,12795.7,2023-04-20,health
528029,35890.6,2024-01-05,food
528205,49652.7,2024-01-22,education
528587,9555.12,2023-08-15,education
528858,9870.45,2024-01-07,travel
528964,22879.2,2023-03-22,transfer
529419,11319,2023-10-17,services
529544,30219.8,2023-04-02,education
529634,26903.6,2023-02-02,travel
530032,14379.1,2023-10-19,food
530190,19681.6,2023-09-02,travel
530353,4403.1,2023-04-10,transfer
530426,9230.74,2023-04-12,education
530456,10894.3,2024-01-19,health
530521,17690.3,2023-03-05,services
530751,4852.32,2023-05-22,education
530779,7526.17,2023-04-27,travel
530930,3955.42,2023-11-26,transfer
530971,11601.2,2024-01-24,food
531302,9232.11,2023-12-25,education
531419,19601.8,2024-01-11,travel
531518,11580.2,2023-06-10,food
531763,7532.64,2023-05-12,services
532233,4796.64,2023-09-08,shopping
532290,7693.48,2023-01-30,services
532312,8333.76,2023-01-24,shopping
532321,8963.68,2023-07-02,food
532450,3979,2023-09-22,education
532476,12543.3,2023-05-09,services
532559,5725.5,2023-04-15,health
532757,10532.3,2023-07-09,health
532890,4701.89,2023-03-30,health
533049,22378,2023-07-22,education
533564,30655.6,2023-11-15,education
533577,4560.93,2023-10-16,services
533597,6494.04,2023-09-18,food
533972,4447.14,2023-01-23,transfer
534105,6419.79,2023-08-12,education
534221,5480,2023-06-26,health
534435,17369,2024-02-02,food
535254,8466.68,2023-04-27,health
535408,11755.4,2023-01-26,travel
535439,7230.3,2023-07-08,health
535679,5971.7,2023-05-16,food
535686,6514.07,2023-06-15,education
535913,9428.56,2024-02-02,shopping
535918,7066.24,2023-11-27,transfer
535964,10130.4,2023-02-08,shopping
536015,12491.3,2023-12-17,transfer
536195,6401.12,2023-12-24,transfer
536300,7801.89,2023-02-12,shopping
536328,30119.6,2023-10-22,food
536704,4692.34,2023-04-19,food
536825,13926.1,2023-01-20,transfer
536877,21986.6,2023-01-26,food
536929,5689.92,2023-08-27,services
536951,23562.6,2023-02-06,transfer
537131,4841.2,2023-01-02,transfer
537259,5355.42,2023-08-11,shopping
537563,7590.97,2023-08-17,health
537721,20862,2023-09-13,transfer
537789,9181.13,2023-04-15,shopping
537958,48049.9,2024-01-08,food
538123,29537.7,2023-02-27,travel
538304,5926.8,2023-11-04,education
538398,6392.98,2023-09-10,transfer
538460,8700.48,2023-01-13,shopping
538464,50480.3,2023-04-03,transfer
538532,7170.3,2023-12-27,travel
538799,18577.4,2023-01-20,shopping
538846,5335.4,2023-04-14,transfer
538982,9198.3,2023-10-11,food
538995,15411.6,2023-11-11,shopping
539341,6934.61,2023-04-26,education
539587,4076,2023-09-24,education
539784,12152.8,2023-09-20,services
539840,13317.8,2023-11-26,food
539984,9922.35,2023-02-19,travel
540016,13701.8,2023-07-04,shopping
540176,4021.5,2023-08-31,services
540208,8557.8,2023-09-05,education
540275,8372,2023-05-24,services
540658,62932,2023-07-04,travel
540860,23652.8,2023-07-22,services
540934,4607.4,2023-12-02,health
541066,12229.6,2023-03-25,services
541147,10193,2023-03-07,shopping
541214,21850,2023-11-24,shopping
541364,12798,2023-01-31,education
541607,23042.2,2023-06-06,transfer
541729,9262.5,2023-10-31,services
541814,4946.13,2023-10-26,travel
541947,8591.5,2023-09-22,health
542033,5252.64,2023-10-21,transfer
542189,7380.95,2023-04-01,services
542353,70767.1,2023-01-08,food
542580,8126.64,2024-01-14,education
542693,5899.68,2023-02-21,shopping
542857,10265.4,2023-11-17,services
543095,40821.7,2023-03-29,services
543589,7605.5,2023-12-07,shopping
543766,11289.4,2023-01-25,education
543986,11472.3,2023-11-22,travel
544260,13558.9,2024-01-12,health
544755,68609,2024-01-29,food
544777,5253.26,2023-03-29,shopping
544860,4804.66,2023-02-03,food
544958,23618.8,2023-07-26,food
545475,16321.3,2023-06-15,transfer
545537,4127.31,2024-01-30,transfer
545726,4578.96,2023-10-28,shopping
545766,15928.3,2024-01-11,education
545824,9086.09,2023-09-06,food
545833,4331.76,2023-12-11,shopping
545880,4976.92,2023-08-02,transfer
546171,30226,2023-05-23,education
546686,7666.68,2023-09-24,transfer
546933,4590.5,2023-03-02,transfer
546978,10813.2,2023-11-29,health
547000,5307.29,2023-11-28,health
547757,62592.5,2024-01-04,shopping
547995,14191.9,2023-09-08,transfer
548125,9208.29,2023-06-08,travel
548258,5641.9,2023-10-04,travel
548337,6239.52,2023-09-05,services
548441,6863.94,2023-08-03,transfer
548606,8594.04,2023-07-12,shopping
548614,6158.4,2023-01-14,health
548834,29409.7,2023-04-16,education
548835,7584.98,2023-02-17,transfer
548921,4349.92,2023-08-29,shopping
549159,17008.4,2023-04-30,shopping
549459,4773.86,2023-02-17,transfer
549552,12348.5,2023-03-03,food
549579,27299.2,2023-12-01,health
549634,14236.6,2023-01-13,food
549644,11232.3,2023-02-26,transfer
549666,9799.82,2023-07-02,travel
549714,5385.92,2023-08-09,food
549821,19039.7,2023-04-18,education
549864,13663.7,2023-11-01,food
549997,12309.6,2023-09-08,travel
550028,6471.78,2023-10-14,services
550093,5033.76,2023-01-11,food
550226,11656,2023-09-01,education
550253,27128.6,2023-03-08,food
550350,5459.52,2023-10-17,health
550360,4289.18,2024-01-16,education
550412,4958.55,2023-02-15,transfer
550593,5335.2,2024-02-01,travel
550641,17832.8,2023-07-15,services
550754,31973.9,2023-09-16,services
551001,6487.68,2024-01-20,health
551329,4631.9,2023-10-13,education
551344,10821,2023-05-08,services
551455,6755.83,2023-05-04,services
551525,9497.16,2023-10-12,food
551620,12931.5,2023-10-10,health
551642,27643.2,2023-06-15,food
551711,7653.6,2023-02-01,shopping
551722,12145.8,2023-07-30,food
551732,14569.9,2023-04-16,food
551781,8508.36,2024-01-22,education
551823,43454.5,2023-01-06,transfer
551845,6908.64,2023-09-25,food
551934,19620.5,2023-07-07,services
552016,13098.4,2023-02-10,transfer
552150,12497.2,2023-03-14,transfer
552741,7513.8,2023-08-14,travel
553490,15936.4,2023-06-14,services
553769,8189.28,2023-04-14,services
553771,8586.9,2023-09-13,education
553812,10822.6,2023-12-25,shopping
554242,9038.54,2023-05-25,shopping
554280,12535.3,2023-10-17,transfer
554482,17933.5,2023-03-15,education
554490,16108.3,2023-09-28,transfer
554594,33760.4,2023-12-24,transfer
554650,27361.5,2023-04-26,health
554725,4033.12,2023-05-26,transfer
554779,4257.54,2023-07-14,travel
554935,22213.5,2023-07-25,services
554945,8603.64,2023-09-05,health
555206,8669.75,2023-01-04,food
555394,6574.1,2024-01-13,travel
555796,15715,2023-11-15,shopping
555852,4932,2024-01-24,food
556331,10922.9,2023-09-05,education
556352,33362.7,2023-12-11,food
556450,10478.9,2023-03-17,transfer
556667,15290.9,2024-01-28,health
556878,14666.4,2023-11-06,health
556895,20497.2,2023-06-02,health
557121,18146.2,2024-01-08,health
557214,52083.1,2023-10-01,food
557275,11527.9,2023-07-01,travel
557435,29643.5,2023-03-09,health
557454,14220.6,2023-12-18,services
557461,33624.2,2023-06-30,shopping
557539,37878.6,2023-09-21,food
557624,5843.46,2023-06-16,services
558494,4910.28,2023-11-02,travel
558519,19128.9,2023-08-26,food
558613,28340.6,2023-09-02,food
558635,8220.94,2023-12-10,health
558992,6557.46,2023-01-31,health
559384,26757.2,2023-01-28,health
559421,11234,2023-02-21,education
559453,23963.5,2023-09-06,travel
559820,6389.96,2023-01-12,education
559904,4187.7,2023-10-19,transfer
559910,12062,2023-04-06,food
559940,27111.4,2023-10-19,transfer
560065,7790.85,2023-12-15,transfer
560133,12042.8,2023-07-29,services
560282,24114.4,2023-05-13,health
560441,9106.24,2023-01-06,food
560453,11899,2023-09-28,travel
560655,16165.8,2023-06-15,education
560900,6556.88,2023-10-15,education
560980,5652.88,2023-02-25,services
561145,8403.36,2023-06-20,health
561410,36129.2,2023-07-21,services
561448,18396.4,2023-11-05,food
561587,27756.1,2023-07-01,health
561746,14640.2,2023-09-10,education
561933,9345.28,2023-02-20,education
562113,4784.01,2023-04-06,health
562220,4326.42,2023-08-29,services
562303,6071.34,2023-05-08,food
562569,18769.9,2023-05-06,shopping
562839,11431.4,2023-01-10,travel
562866,12421.4,2023-01-07,transfer
563063,9004.38,2023-01-20,health
563072,27615.7,2023-02-27,education
563155,4260.68,2023-10-25,food
563427,8197,2023-07-23,travel
563802,19082.9,2023-12-31,transfer
563874,22394.9,2023-04-01,shopping
564106,17901.6,2023-09-24,education
564342,10458.4,2023-01-15,shopping
564457,14194.8,2023-06-12,transfer
564562,14566.1,2023-03-07,food
564741,5615.75,2023-10-22,transfer
564809,12790.8,2023-06-04,food
564919,4035.2,2023-01-17,transfer
564997,17515.7,2023-05-14,health
565021,13689.4,2023-06-07,shopping
565865,7351.5,2023-09-04,transfer
566047,6321.6,2023-07-11,health
566408,15343,2023-08-18,shopping
566524,8143.92,2023-01-17,education
566618,16390.6,2024-02-03,health
567032,5870.69,2023-11-03,food
567050,7740.95,2023-08-31,travel
567383,39815.9,2023-02-28,food
567485,15598,2023-03-23,services
567528,5499.9,2023-04-30,shopping
567581,9902.04,2023-04-18,shopping
567594,4562.88,2023-06-16,shopping
567595,5022.24,2023-12-07,transfer
567671,4236.75,2023-06-29,health
567897,21960.6,2023-01-31,education
568068,17393.6,2023-04-09,travel
568296,10586,2023-09-09,health
568383,25650.4,2023-04-08,transfer
568710,7896.35,2023-07-08,education
568743,5641.5,2024-01-19,education
568926,12887.5,2023-04-21,travel
569149,14038.9,2023-06-15,services
569168,4544.54,2023-02-07,food
569175,5813.76,2023-05-04,food
569392,56466.1,2024-01-17,health
569680,14974.4,2024-01-27,travel
569741,6858,2024-02-05,transfer
569760,5223.92,2023-12-01,services
570432,11245.8,2023-03-05,travel
571205,40568.4,2023-05-01,services
571296,7659.9,2023-09-06,food
571523,6200,2023-02-14,services
571539,4785,2023-04-18,education
571810,46280.9,2023-10-30,education
571843,4364.75,2023-08-26,services
572210,4846.17,2023-10-16,health
572230,20921.2,2024-02-03,food
572475,8602.75,2023-12-14,services
572697,11435.2,2023-03-13,food
572766,36851.4,2023-12-02,food
572817,4783.32,2023-03-08,health
573043,17371.9,2023-08-22,health
573073,4737.44,2023-07-04,travel
573203,4886.42,2023-09-16,health
573376,22752.9,2024-01-26,transfer
573714,13044.6,2023-05-14,health
573793,11704.2,2023-12-02,health
574028,19998.1,2023-02-06,education
574045,17102,2024-01-05,health
574381,43673.2,2023-12-20,shopping
574539,22714.2,2023-12-04,health
574822,18785.9,2023-02-14,food
574994,12946.9,2023-10-09,food
575050,6082.2,2023-05-05,transfer
575210,12916.8,2023-05-03,services
575480,16188.6,2023-05-16,travel
575572,9062.76,2023-10-12,travel
576170,8854.11,2023-04-14,shopping
576476,12288.6,2023-08-23,health
576488,4435.55,2024-01-07,transfer
576494,5412.96,2023-08-16,travel
576500,15539.4,2023-08-27,education
576623,13360.2,2023-11-12,health
576690,9261.49,2023-01-15,education
576849,19898.1,2024-01-12,services
577155,10921.6,2023-01-15,health
577228,34870,2023-03-06,food
577298,5485.94,2024-01-04,health
577340,12404.7,2023-08-18,health
577454,5178.22,2023-06-10,health
577535,38649.6,2023-06-10,food
577665,5232.91,2023-12-05,travel
577806,24104.9,2023-01-28,food
577883,30841.7,2023-09-14,education
577953,3953.75,2023-03-28,food
577954,14839,2023-02-20,shopping
578453,32192.3,2023-06-27,services
578585,11163.3,2023-11-01,food
578603,11325,2023-03-13,food
578698,62593.1,2023-05-22,education
578757,9977.37,2024-02-05,education
578809,5504.25,2023-05-21,travel
578866,17616.6,2023-12-14,transfer
579322,5167.44,2023-07-22,education
579503,10919.9,2024-01-07,shopping
579506,16521,2024-01-23,transfer
579545,73956.1,2023-01-10,food
579737,10486.1,2023-12-27,services
579843,5398.8,2023-12-28,travel
580186,12569.3,2023-02-06,shopping
580617,7262.92,2023-12-25,education
580805,31860.5,2023-09-06,shopping
581104,8569.92,2023-05-19,education
581118,28194.5,2023-06-06,food
581545,7492.08,2023-12-26,health
581637,22981.6,2023-08-13,services
581909,5681,2023-12-17,health
582485,20110.3,2023-07-12,transfer
583222,4668.75,2023-02-04,services
583313,13032.2,2023-06-11,services
583567,8575.58,2023-12-20,health
583632,8207.14,2023-01-31,food
584094,11443.5,2023-03-24,health
584160,9977.52,2023-09-28,education
584335,7004.58,2023-03-16,food
584404,17424.9,2024-01-09,health
584832,28076.1,2023-02-01,education
584988,12364.8,2023-05-13,transfer
585039,3946.4,2023-12-15,transfer
585072,59599.2,2024-01-22,education
585106,23515.8,2023-11-16,health
585482,22369.6,2023-08-13,food
585514,16610.6,2023-04-27,travel
585618,6028.78,2023-10-26,education
585646,17233.5,2023-06-16,transfer
585696,7734.72,2024-01-02,shopping
586355,8726.9,2023-03-01,health
586455,14787.5,2024-01-26,health
586785,7768.68,2024-01-26,travel
586988,14538.4,2023-04-19,shopping
587285,4591.62,2023-07-25,health
587394,45845.9,2023-12-03,transfer
587720,9906.24,2023-02-20,food
587976,8265.84,2023-06-09,health
588207,8437.39,2023-01-23,health
588372,17582.8,2023-05-12,services
588674,21830.6,2023-05-14,shopping
588705,8385.3,2023-12-20,transfer
588818,16106.8,2023-06-09,education
588998,7886.76,2024-01-30,education
589169,9188.84,2023-11-24,shopping
589311,6796.96,2023-01-28,health
589541,11527.4,2023-11-10,health
589551,5074.92,2023-03-24,transfer
589588,12911.6,2023-10-28,food
589833,17772.1,2023-03-14,travel
589860,7305.9,2024-01-17,education
590005,8099.12,2023-01-27,travel
590039,5473.67,2023-12-28,health
590460,11948.2,2023-10-26,food
590557,22227.1,2023-02-01,shopping
591499,6699.52,2023-09-21,food
591536,5198.25,2024-01-19,food
591716,6425.25,2023-02-15,food
591950,10688.2,2023-08-05,travel
592023,12947.1,2023-02-16,food
592109,6884.64,2023-12-30,education
592208,10958.4,2023-08-01,shopping
592299,13007,2023-12-31,education
592370,7417,2023-06-20,services
592593,4252.05,2023-01-09,services
592648,18364.3,2023-08-02,shopping
592848,10569.2,2023-07-13,transfer
593052,12892.1,2023-08-08,food
593133,6289.08,2023-05-14,health
593561,6988.74,2023-05-25,shopping
593624,20567.7,2023-10-01,shopping
593659,34399.1,2024-01-03,services
593877,25990.5,2023-01-28,education
594030,8783.88,2023-01-25,shopping
594083,10576.6,2024-01-20,shopping
594135,10637.8,2023-12-08,health
594142,12116.2,2023-11-04,food
594353,7346.64,2023-09-10,shopping
594427,55506.2,2023-07-09,education
594484,6169.92,2023-06-12,food
594538,17854.8,2023-06-24,transfer
594844,12586.1,2023-08-03,shopping
594880,21074.8,2023-09-21,food
595157,8853,2023-06-26,services
595194,4465.34,2023-07-28,travel
595235,14546.4,2023-08-03,food
595807,6378.68,2023-06-16,education
595830,4401.81,2023-07-16,education
595873,7070.88,2023-04-17,shopping
596182,6919.22,2023-07-25,food
596305,17370.6,2023-03-19,health
596557,4709.02,2023-08-14,health
596594,6946.88,2023-06-14,services
596779,5624.58,2023-08-12,education
596881,36256.7,2023-03-29,health
596916,3992.52,2023-08-05,health
597059,5311.6,2023-11-10,shopping
597116,34985.7,2023-08-04,travel
597233,4197.3,2023-12-24,education
597435,9472.32,2023-08-23,health
597628,33203.3,2023-10-09,travel
597647,46237.9,2023-12-20,transfer
597684,8139.3,2023-07-30,food
597747,7479.08,2023-12-02,education
597786,6770.35,2023-11-15,education
597793,12821,2023-07-02,education
598214,22221.6,2023-12-24,education
598368,9517.2,2023-12-18,transfer
598623,16214.2,2023-08-20,travel
598662,36766.7,2024-01-05,shopping
598671,41339.5,2023-11-06,health
598781,8394.12,2023-05-15,food
598900,27075.8,2023-07-15,services
599037,12603.5,2023-02-18,travel
599125,6585.92,2023-10-08,education
599337,23680,2023-05-02,travel
599543,6220.41,2023-02-23,shopping
599624,9719.2,2023-06-15,shopping
599764,5800.48,2023-02-03,services
600064,13834.3,2023-11-15,services
600201,18571.5,2023-05-11,services
600290,7649.57,2023-02-27,health
600401,14260.5,2024-01-10,education
600550,5978.24,2023-12-16,travel
600568,4364.88,2023-11-18,health
600635,13731,2023-06-21,shopping
600697,10239.4,2023-07-24,education
600700,24486.7,2023-02-04,food
600756,4138.74,2023-08-28,travel
600812,5437.04,2023-02-12,health
600826,14747.2,2023-11-03,shopping
601096,6911.97,2023-01-04,transfer
601446,24195.2,2023-07-09,food
601548,5789.55,2023-02-01,travel
601864,9837.24,2023-09-14,health
602211,16227.4,2023-09-01,travel
602405,4426.2,2024-01-29,food
602430,17668,2023-12-31,health
602573,5070.8,2023-07-04,transfer
602599,36337.5,2023-08-14,food
602842,4809.28,2023-11-13,transfer
602934,11682.4,2023-09-30,health
603244,16874,2023-11-12,food
603431,7832.88,2023-08-11,travel
603548,49658.3,2023-12-30,shopping
603801,14758.2,2023-07-24,health
603839,5383.17,2023-03-09,transfer
603939,6603.84,2023-02-28,food
603955,23163.8,2023-09-07,services
604275,29860.5,2023-02-14,services
604390,7054.56,2023-07-12,transfer
604442,4912.04,2023-03-04,services
604498,21107.2,2023-07-21,education
604527,14203.9,2023-06-30,food
604915,9950.22,2023-11-26,services
605114,7652.7,2023-10-06,education
605238,7737.12,2023-07-27,transfer
605283,17253.6,2023-10-16,education
605635,24150.8,2023-01-21,services
605666,21013,2023-07-10,services
605749,10811.7,2023-05-15,travel
605800,3970.05,2023-02-20,shopping
606010,10241.2,2023-12-05,transfer
606230,9931.68,2023-11-30,shopping
606340,5586.75,2023-08-19,travel
606384,7639,2023-08-25,shopping
606399,5762.59,2023-06-10,shopping
606831,6401.28,2023-08-11,travel
606978,31447.2,2024-01-27,transfer
607056,7742.62,2023-08-13,shopping
607222,9552.66,2023-05-02,health
607426,7550.37,2023-04-28,shopping
607451,5391.2,2023-11-23,shopping
607740,5007.18,2024-01-10,education
608396,6616.75,2023-05-07,travel
608439,10119.2,2023-02-28,travel
608951,37256,2023-08-20,transfer
609048,8393,2023-10-12,travel
609191,11734.5,2023-11-18,food
610031,8903.2,2023-11-19,education
610051,10193.7,2023-05-31,education
610192,7668.18,2024-01-14,services
610304,10077.7,2024-01-12,health
610614,32540.9,2023-06-07,services
610652,20061.2,2023-08-07,shopping
610985,16634.2,2023-01-31,education
611674,7748,2023-03-09,food
611855,13562.2,2023-06-22,shopping
611990,11117.1,2023-04-13,travel
612090,7468.14,2024-01-16,services
612193,4132.2,2023-09-07,travel
612369,16627.1,2023-12-23,health
612476,8796.9,2023-07-23,services
612605,55112.4,2023-10-09,shopping
612703,4602.78,2023-11-17,education
613349,13077.1,2023-12-01,health
613465,21239,2023-09-01,health
613721,5371.74,2023-03-22,services
613966,4978.4,2023-12-31,health
613968,10163.1,2023-11-13,health
613992,16793.4,2023-01-22,transfer
614459,6849,2023-02-20,food
614465,7723.62,2023-06-01,shopping
615176,24361.6,2023-09-05,transfer
615375,26008.2,2023-07-27,education
615503,7060.5,2023-01-10,services
615519,11927.5,2023-09-16,services
615614,8568.9,2023-08-23,health
615795,10873.7,2023-06-02,transfer
615907,4607.79,2023-09-26,education
617161,17182.5,2023-09-24,transfer
617798,83424,2023-02-25,health
617833,26809.3,2023-04-22,food
617870,19856.4,2023-07-20,transfer
617880,8874.55,2023-09-13,education
617933,31397.5,2024-01-28,travel
618558,11994.4,2023-07-12,health
618804,7496.25,2023-12-01,education
619501,8488.84,2023-09-13,health
619699,18914.1,2023-10-10,services
620029,12788.6,2023-03-05,transfer
620370,15557.1,2023-01-02,travel
620619,4333.52,2023-08-04,health
620640,8217.44,2023-09-23,shopping
620676,5089.72,2023-08-02,health
620733,7146.3,2023-09-22,health
620976,8267.1,2023-08-16,health
621660,10207.6,2023-06-30,services
621747,10104.4,2024-01-17,education
621826,8784.93,2023-12-13,transfer
621873,10208.2,2023-04-01,health
622040,13804.4,2023-08-09,shopping
622049,11598.4,2024-01-02,education
622340,18286,2023-01-04,services
622478,34227.1,2024-02-01,travel
622598,6329.19,2023-03-21,health
622692,4723.16,2024-01-09,travel
623086,17587.2,2023-04-01,services
623121,30364.7,2023-08-11,transfer
623132,13703.4,2024-01-04,education
623299,21242.8,2023-07-04,education
623304,5450.28,2023-11-06,shopping
623332,11957,2023-09-09,education
623413,5114.51,2023-04-20,health
623433,7828.92,2024-01-11,health
623566,16822.8,2024-01-05,food
624104,14030.9,2023-11-07,food
624153,12391.9,2023-05-23,transfer
624469,8223.6,2023-03-28,travel
624590,5549.61,2024-01-02,transfer
624725,11769,2023-08-06,food
624832,13585.6,2023-08-25,travel
624963,24962.1,2023-01-14,education
625075,24257.7,2023-05-20,food
625215,6181.12,2023-10-13,services
625427,33135,2023-11-17,food
625447,5696.79,2023-06-18,education
625464,22151,2023-07-31,travel
625726,5531.84,2023-05-29,health
625872,4501.79,2024-02-02,services
626171,14447.3,2023-10-12,shopping
626249,15934.4,2023-04-11,food
626274,13994.8,2023-03-21,transfer
626598,4152.92,2023-10-05,education
626632,4720.64,2023-11-16,shopping
626647,6773.8,2023-11-24,health
626721,16657.5,2023-07-14,education
626964,5645.25,2023-01-19,shopping
627051,5149.93,2023-01-18,food
627211,8706.75,2023-12-20,transfer
627890,11275.5,2023-08-21,food
628102,5283.52,2023-08-01,services
628705,16645.1,2024-01-09,food
629110,10032,2024-01-06,shopping
629289,8747.1,2023-11-14,shopping
629471,12032.9,2023-09-07,services
629602,7875.9,2024-01-18,education
629771,8686.8,2023-05-05,transfer
630297,37653.4,2024-01-15,travel
630458,5358.36,2023-04-08,shopping
630980,7239.54,2023-05-18,services
631327,26462.4,2023-10-03,shopping
631558,92934.5,2023-07-26,shopping
631610,10753.8,2023-01-23,education
632113,26016.2,2024-01-18,health
632138,9594.75,2023-09-20,shopping
632216,8521.89,2023-03-28,health
632430,27893.7,2023-11-21,education
632854,4067.61,2023-05-17,services
632874,11134.8,2023-12-21,health
632992,84493,2023-05-28,travel
633125,11094.2,2023-05-02,food
633356,7144.94,2023-08-04,travel
633599,35395.1,2023-08-30,education
633631,11195.3,2024-01-02,services
633711,8902.92,2023-11-24,health
633820,35385.3,2023-07-26,travel
634129,5568.9,2024-02-05,travel
634144,26951.8,2023-10-30,food
634219,11313.1,2023-02-09,health
634398,20683.4,2023-07-02,education
634675,14539.8,2023-07-20,education
634717,5554.8,2023-05-22,education
634955,26260.9,2023-06-10,services
635399,33066.7,2023-10-11,transfer
